0.000000000000,0.000000000000,0.000000000000
-50.000000000000,-50.000000000000,-50.000000000000
0.000000000000,0.000000000000,0.000000000000
49.000000000000,49.000000000000,49.000000000000
-1.000000000000,-1.000000000000,-1.000000000000
49.000000000000,49.000000000000,49.000000000000
-1.000000000000,-1.000000000000,-1.000000000000
-50.000000000000,-50.000000000000,-50.000000000000
1.000000000000,1.000000000000,1.000000000000
-50.000000000000,-50.000000000000,-50.000000000000
1.000000000000,1.000000000000,1.000000000000
49.000000000000,49.000000000000,49.000000000000
0.004046358343,0.005586906323,0.005145045310
-48.992473707545,-48.992509905186,-48.992203825678
0.016247327333,0.026019467976,0.025818716400
-47.986127949134,-47.986558738493,-47.985860407421
0.035224970691,0.060071956505,0.061217140888
-46.980034821860,-46.981155624371,-46.980086908426
0.060032963916,0.107030650635,0.111016760785
-45.973979726696,-45.976142520582,-45.974790227657
0.089825745502,0.166268823308,0.174968624300
-44.968041241676,-44.971757190469,-44.970270184172
0.123687066284,0.237006764763,0.252664082437
-43.962231854098,-43.968125730381,-43.966726667369
0.160667684696,0.318364580315,0.343583755808
-42.956540048264,-42.965319779377,-42.964313882664
0.199795050803,0.409374462166,0.447106934534
-41.950929080464,-41.963357398955,-41.963137882199
0.240081336860,0.508989362940,0.562517078464
-40.945365634412,-40.962230393803,-40.963280272655
0.280532126828,0.616093823412,0.689010039717
-39.939808989521,-39.961892045564,-39.964782164840
0.320154281201,0.729513356139,0.825700913756
-38.934217658816,-38.962263070182,-38.967646259225
0.357963849627,0.848024144867,0.971631432700
-37.928553097996,-37.963235685454,-37.971837074868
0.392993973921,0.970362928511,1.125777729764
-36.922782764527,-36.964678110394,-36.977281771566
0.424302731130,1.095236977913,1.287058337084
-35.916883029815,-35.966439963523,-35.983872155428
0.450980880660,1.221334151171,1.454342369333
-34.910841638138,-34.968358182807,-34.991467608450
0.472159449983,1.347332923888,1.626457727663
-33.904660211061,-33.970263857931,-33.999899436375
0.487017140227,1.471912560058,1.802199521800
-32.898355216782,-32.971988278132,-33.008975041510
0.494787427421,1.593762931399,1.980338007554
-31.891961222318,-31.973371831782,-32.018485607687
0.494765396957,1.711595515916,2.159628274848
-30.885523522318,-30.974262780535,-31.028204488307
0.486314032499,1.824152058452,2.338816550131
-29.879109117791,-29.974534470755,-30.037904665457
0.468870172578,1.930215459754,2.516649836820
-28.872797977919,-28.974083012646,-29.047357641158
0.441949890227,2.028619166161,2.691883448043
-27.866685491770,-27.972835901873,-28.056343986991
0.405152967636,2.118257619272,2.863290661046
-26.860871943607,-26.970747363363,-27.064651529401
0.358167208797,2.198094504224,3.029668877050
-25.855471359005,-25.967812410061,-26.072092791190
0.300771491143,2.267172556401,3.189849123693
-24.850600465848,-24.964060369615,-25.078502768675
0.232838243283,2.324621954783,3.342703822932
-23.846376856757,-23.959556662956,-24.083745442269
0.154335024027,2.369668325064,3.487154802111
-22.842914928225,-22.954401330998,-23.087717508457
0.065325447152,2.401639960009,3.622180836685
-21.840324103179,-21.948728714604,-22.090353557632
-0.034031706468,2.419974514471,3.746826366234
-20.838696667591,-20.942695507504,-21.091619863579
-0.143482478246,2.424224108700,3.860207247579
-19.838115643063,-19.936487678373,-20.091526854520
-0.262680259676,2.414059995765,3.961518744876
-18.838643622441,-18.930307087672,-19.090121235413
-0.391188314450,2.389275721800,4.050041740583
