5.708811902144,0.011286689375
-5.708413006101,0.011286689375
0.560646505249,0.020362487236
-0.365643568814,0.020362489159
0.097501468217,0.020437333845
5.343431491826,0.011970224048
4.788389409711,0.013480693680
4.135516630029,0.015255781924
3.406761586472,0.016965347211
2.623523938007,0.018422601452
1.802426705867,0.019520613548
0.956789111305,0.020199530550
0.097951850853,0.020428941025
-0.763795170928,0.020199530332
-1.618201058814,0.019520613117
-2.454032496781,0.018422600822
-3.258129246821,0.016965346374
-4.013916902170,0.015255781023
-4.700359184413,0.013480692483
-5.294239244017,0.011970223188
