0.000000000000,-50.000000000000,0.000000000000,49.000000000000,-1.000000000000,49.000000000000,-1.000000000000,-50.000000000000,1.000000000000,-50.000000000000,1.000000000000,49.000000000000,0.000896697551,-48.992234197725,0.001877025187,-47.985164584821,0.002486923986,-46.978165131868,0.002286566631,-45.971125280024,0.000633839740,-44.964081653453,-0.002929136503,-43.957013991691,-0.009019988313,-42.949954644197,-0.018231683268,-41.942899580341,-0.030950727926,-40.935863946703,-0.047714480523,-39.928914206434,-0.068966287405,-38.922087314812,-0.095141244414,-37.915371854258,-0.126646960175,-36.908794012764,-0.164017933897,-35.902468985149,-0.207752817266,-34.896413537158,-0.258179411194,-33.890658357577,-0.315536953169,-32.885265141432,-0.380044248136,-31.880303585427,-0.451999387464,-30.875830359394,-0.531494618589,-29.871949457157,-0.618766011938,-28.868734843296,-0.714034320710,-27.866238956426,-0.817280254427,-26.864498358610,-0.928357960449,-25.863607300229,-1.047162369288,-24.863612408356,-1.173264838576,-23.864497098864,-1.306278007873,-22.866293076892,-1.445675421754,-21.868963971186,-1.591037461061,-20.872472219976,-1.742016313589,-19.876785020089,-1.898188738964,-18.881887026520,-2.058702856211,-17.887661583155,-2.222521763474,-16.893986258121,-2.388931597360,-15.900795151435,-2.557146330432,-14.907951771739,-2.726238150823,-13.915232693448,-2.895285670763,-12.922465342438,-3.063495694364,-11.929560670256,-3.230072175032,-10.936394573058,-3.394408476652,-9.942872061737,-3.555538800465,-8.948822130376,-3.712512432114,-7.954117084512,-3.864550569520,-6.958660548895,-4.010658470888,-5.962337354280,-4.150054434120,-4.965055663536,-4.282021122040,-3.966782254204,-4.405791446047,-2.967449304688,-4.520501267165,-1.967027122954,-4.625116356495,-0.965459499388,-4.718676799534,0.037227567549,-4.800679601676,1.040965397263,-4.870450409831,2.045613519855,-4.927501123647,3.051025172053,-4.971515180060,4.057093557777,-5.002250431803,5.063673103411,-5.019639346367,6.070602578820,-5.023615875063,7.077673882711,-5.013976459140,8.084684231447,-4.990564331128,9.091466467506,-4.953081297607,10.097828072858,-4.901638275015,11.103521118064,-4.836531344484,12.108382243800,-4.758272782397,13.112281914713,-4.667498099050,14.115109148487,-4.564703593540,15.116736861138,-4.450290903759,16.117071005888,-4.325276811226,17.116140778113,-4.190370241971,18.113894835916,-4.046255021168,19.110317289724,-3.893830683712,20.105482499956,-3.734137223560,21.099528739057,-3.568231176685,22.092581512748,-3.397092435086,23.084761118897,-3.221479966672,24.076155161806,-3.042377781482,25.066935076267,-2.860736303629,26.057275127265,-2.677459327683,27.047332648537,-2.493480120457,28.037262181089,-2.309535950408,29.027190850574,-2.126521844541,30.017291399934,-1.945430418187,31.007737381128,-1.767042482090,31.998656358232,-1.592280992760,32.990233926079,-1.422099870583,33.982578890516,-1.257174685732,34.975809240228,-1.098642421129,35.970073357901,-0.947440242648,36.965477892858,-0.804650427543,37.962137879741,-0.671301580309,38.960137590839,-0.548197312205,39.959439224488,-0.436110224674,40.960001329435,-0.335679212909,41.961809078871,-0.247474053993,42.964804919651,-0.171883057941,43.968824211699,-0.109358752968,44.973727162146,-0.060535901339,45.979346993364,-0.025659073617,46.985413216776,-0.005205749315,47.992020150451,-0.500000000000,49.000000000000,-1.010701584860,48.006380033102,-1.031431671173,47.013199046667,-1.065770721016,46.020717033327,-1.113863917120,45.028715930476,-1.175457606176,44.037088215018,-1.249937993298,43.045890381111,-1.336939145230,42.055263800954,-1.436064493620,41.065245784047,-1.546707594520,40.075831003058,-1.668267095539,39.086966563967,-1.800113415374,38.098645206853,-1.941411791720,37.110756315645,-2.091168702107,36.123141682036,-2.248350220715,35.135681581865,-2.412009179746,34.148280180297,-2.581089463890,33.160828984288,-2.754878534669,32.173286708976,-2.932452072392,31.185509124175,-3.112859659083,30.197315822340,-3.295359550577,29.208595874181,-3.478941972444,28.219136841228,-3.662714245927,27.228832032180,-3.845983458874,26.237546671368,-4.027746943714,25.245050117301,-4.207119164285,24.251199001981,-4.383138524730,23.255826285357,-4.554805778534,22.258757433646,-4.721394544959,21.259923516881,-4.881884720066,20.259116524383,-5.035181749401,19.256234358686,-5.180230899248,18.251179069253,-5.316133324778,17.243968049677,-5.442190038727,16.234762996861,-5.557617794419,15.223468420621,-5.661406225544,14.210236897375,-5.753105950516,13.195276649806,-5.832192199868,12.178705000716,-5.897995230976,11.160695199489,-5.950011700926,10.141508036215,-5.987951432461,9.121516689821,-6.011691717271,8.101111504981,-6.021471157117,7.080557874222,-6.017488684571,6.060111121566,-5.999895585034,5.039936447078,-5.968813067791,4.020245818250,-5.924284626254,3.001239989842,-5.866581617536,1.983195933216,-5.796057816464,0.966336536359,-5.713295715050,-0.049051260733,-5.618924944584,-1.062799845093,-5.513490106708,-2.074692527075,-5.397959558526,-3.084625313720,-5.273379617953,-4.092557404871,-5.140652074781,-5.098669162513,-5.000507312573,-6.102969774075,-4.853735273308,-7.105554703160,-4.701118186125,-8.106411761582,-4.543711175126,-9.105657587079,-4.382246440375,-10.103379021564,-4.217701605783,-11.099729686607,-4.051019663672,-12.094892196590,-3.882837427279,-13.089046128573,-3.713995843788,-14.082232576067,-3.545232001180,-15.074545196216,-3.377452273746,-16.066161308284,-3.211631230396,-17.057241937180,-3.048520131245,-18.048006593465,-2.888839856235,-19.038487652754,-2.733629675250,-20.028862309033,-2.583618676440,-21.019377871324,-2.439240056716,-22.010227020892,-2.300849301243,-23.001445120345,-2.168827976440,-23.993102787727,-2.043732074596,-24.985228010866,-1.925881561123,-25.977890230604,-1.815701477053,-26.971161470916,-1.713304835257,-27.965132538324,-1.618789498599,-28.959832086980,-1.532156741485,-29.955308361324,-1.453204576405,-30.951603595895,-1.381748290269,-31.948626428908,-1.317641294109,-32.946369796237,-1.260621914237,-33.944757466963,-1.210472170525,-34.943762161843,-1.166904017277,-35.943419863856,-1.129613807896,-36.943756897986,-1.098162033609,-37.944750664015,-1.072023060349,-38.946334108930,-1.050704631105,-39.948518610161,-1.033865568284,-40.951252723734,-1.021075103180,-41.954504329413,-1.011776874023,-42.958254719491,-1.005550024323,-43.962546645275,-1.001846878427,-44.967405629321,-1.000047889541,-45.972779525723,-0.999704403795,-46.978649184574,-1.000122163280,-47.985041138743,-1.000622296299,-48.992037939152,-0.500000000000,-50.000000000000,0.500000000000,-50.000000000000,1.002549460915,-48.993065291132,1.003576319688,-47.985550689895,1.004093699266,-46.977760250750,1.003772702943,-45.969524647456,1.001944332256,-44.960765498341,0.998204292280,-43.951478862877,0.991915615512,-42.941626693694,0.982508036128,-41.931312071530,0.969615081649,-40.920557995280,0.952649230642,-39.909415193261,0.931169563982,-38.897917297246,0.904692622991,-37.886078798667,0.872891443063,-36.873983555107,0.835196742363,-35.861659900058,0.791049155883,-34.849204944947,0.740185413915,-33.836757164611,0.682325558899,-32.824386620131,0.617297494347,-31.812243695905,0.544764586328,-30.800391848223,0.464635241405,-29.788971768331,0.376628247943,-28.778017272014,0.280596496858,-27.767744948049,0.176589370194,-26.758287837468,0.064730814784,-25.749809813973,-0.054870964070,-24.742482252226,-0.181740915427,-23.736417825428,-0.315479780799,-22.731647364988,-0.455608509632,-21.728197323687,-0.601679952464,-20.725990099059,-0.753293291886,-19.725101404108,-0.910001258382,-18.725625897956,-1.070875150126,-17.727626472477,-1.234906746367,-16.731000055037,-1.401410851883,-15.735629500316,-1.569587640503,-14.741429607143,-1.738511070558,-13.748208196710,-1.907272578174,-12.755769356236,-2.075036059455,-11.764036664692,-2.241030256328,-10.772794903258,-2.404667206648,-9.782013831965,-2.564948393986,-8.791604489545,-2.720946451547,-7.801397191005,-2.871911344031,-6.811296037947,-3.016866740706,-5.821159423332,-3.155053652657,-4.830853976263,-3.285760117446,-3.840359512268,-3.408218089285,-2.849649305714,-3.521617659485,-1.858708533103,-3.624936208302,-0.867520167289,-3.717297129243,0.124073183638,-3.798159451853,1.116067599017,-3.866905595844,2.108423953828,-3.923086323364,3.101128818247,-3.966450410133,4.094210853713,-3.996727729441,5.087598137853,-4.013830012194,6.081151251136,-4.017695910250,7.074712847518,-4.008154831071,8.068100058527,-3.985035124718,9.061117135330,-3.948064715480,10.053700608361,-3.897335415869,11.045795473607,-3.833168795121,12.037454498387,-3.756040271086,13.028631713430,-3.666520420798,14.019280815725,-3.565053105998,15.009255756829,-3.452119248347,15.998646833885,-3.328575553588,16.987497971535,-3.195137813082,17.975816178699,-3.052490050032,18.963670542392,-2.901500470364,19.951190879672,-2.743166235947,20.938541414944,-2.578474895867,21.925855366256,-2.408451605732,22.913232710678,-2.233776180511,23.900721304743,-2.055506676640,24.888549478744,-1.874520578888,25.876862538232,-1.691716814787,26.865749960803,-1.508074528559,27.855395816513,-1.324300207196,28.845895736927,-1.141304257265,29.837462460614,-0.960055176943,30.830232512395,-0.781375549191,31.824354340377,-0.606178364253,32.820047766031,-0.435423973448,33.817390526395,-0.269820398634,34.816535800282,-0.110484913128,35.817673693604,0.041590337590,36.820925597930,0.185328702530,37.826417052744,0.319719517686,38.834071841607,0.443881471170,39.843809476388,0.557015770048,40.855521958540,0.658404615442,41.869107369913,0.747510807064,42.884345690791,0.823926639309,43.901114407318,0.887134145998,44.919236685389,0.936534385990,45.938555305696,0.971721550482,46.958968768432,0.992083989227,47.980373035683,0.500000000000,49.000000000000,-0.499850232304,-48.992162251183,-0.499095133196,-47.985141050076,-0.498543566038,-46.978479448808,-0.498775956756,-45.972037453212,-0.500464680192,-44.965823836607,-0.504055455390,-43.959866701144,-0.510172779963,-42.954186809698,-0.519382378741,-41.948786694443,-0.532099071956,-40.943637284497,-0.548885152429,-39.938781062134,-0.570124157219,-38.934269144057,-0.596247531959,-37.930116818369,-0.627696680016,-36.926333137266,-0.664990951213,-35.922986252978,-0.708616460223,-34.920119331242,-0.758879119893,-33.917721699807,-0.816055376981,-32.915822909696,-0.880341694246,-31.914448553887,-0.952039615283,-30.913698645136,-1.031250723078,-29.913597675637,-1.118194477294,-28.914226846330,-1.213084891034,-27.915620684473,-1.315911923021,-26.917752221293,-1.426568584493,-25.920645867599,-1.544913082533,-24.924299200844,-1.670553093607,-23.928669530358,-1.803098674596,-22.933744180291,-1.942026170404,-21.939470587685,-2.086926451644,-20.945796476481,-2.237464381188,-19.952687670420,-2.393222018217,-18.960028598766,-2.553380068648,-17.967663511695,-2.716901937478,-16.975464443211,-2.883088292524,-15.983312196545,-3.051155575666,-14.991096496209,-3.220144797996,-13.998595625243,-3.389140917977,-13.005637003678,-3.557393542852,-12.012122016729,-3.724083342639,-11.017960551487,-3.888591129754,-10.023029199193,-4.049943710872,-9.027140750055,-4.207205155376,-8.030183217632,-4.359585941364,-7.032038317162,-4.506095984210,-6.032595830457,-4.645916059583,-5.031803974923,-4.778314053468,-4.029624897304,-4.902563456707,-3.025975640194,-5.017740154910,-2.020805961913,-5.122822542323,-1.014086453146,-5.216825101852,-0.005886047695,-5.299250838151,1.003661204469,-5.369430537743,2.014419030906,-5.426839009625,3.026145340734,-5.471121201711,4.038676923001,-5.502044085422,5.051804776263,-5.519539397524,6.065376054719,-5.523536144652,7.079143329599,-5.513827981600,8.092931686863,-5.490257902035,9.106521397130,-5.452537748003,10.119690809467,-5.400799657092,11.132110850905,-5.335313087603,12.143551244732,-5.256605500750,13.153788969683,-5.165333871177,14.162672368802,-5.062002207956,15.170093604631,-4.947024088024,16.175892320232,-4.821444282961,17.180038611202,-4.685982272032,18.182506563243,-4.541341799437,19.183221356318,-4.388417524633,20.182232437121,-4.228250641355,21.179651144094,-4.061937371678,22.175599789077,-3.890460068122,23.170211925175,-3.714584371009,24.163581551876,-3.535276681793,25.155875544091,-3.353510719944,26.147278452371,-3.170170860668,27.137954329147,-2.986227319898,28.128057839510,-2.802400049802,29.117736727764,-2.619574420237,30.107141117106,-2.438764103032,31.096441823920,-2.260713818111,32.085783932309,-2.086371246125,33.075325252820,-1.916676154852,34.065217180346,-1.752310573345,35.055513002504,-1.594378344373,36.046354354371,-1.443820111962,37.037871111874,-1.301701699456,38.030152000557,-1.169038574020,39.023325486102,-1.046651438439,40.017428190730,-0.935237411744,41.012430933007,-0.835404241247,42.008369013786,-0.747762195198,43.005197302476,-0.672687479856,44.002803784827,-0.610600518048,45.001068783586,-0.562141321800,45.999888529890,-0.527592773143,46.999089100487,-0.506767475212,47.998329927909,0.494390993797,47.986149266726,0.474105913668,46.972174312790,0.439033088267,45.958957698703,0.389880548074,44.946501998421,0.326977596788,43.934973038158,0.250942185895,42.924575836364,0.162250996420,41.915451571430,0.061308406273,40.907763776121,-0.051346292520,39.901623488965,-0.175043806887,38.897131130453,-0.308968315214,37.894321528596,-0.452291457848,36.893265719918,-0.603996954930,35.893948034952,-0.763001308789,34.896259195877,-0.928334345851,33.900058801179,-1.098871166072,32.905228368653,-1.273913266565,31.911601181417,-1.452514250228,30.919090705126,-1.633748471172,29.927496497236,-1.816818746578,28.936664489216,-2.000744924977,27.946472490616,-2.184624654988,26.956694646527,-2.367725408125,25.967223728514,-2.549109550645,24.977925422200,-2.727861140635,23.988626296692,-2.903075958855,22.999203273236,-3.073727651397,22.009437133700,-3.239096444378,21.019265756596,-3.398185499190,20.028573188647,-3.549961978992,19.037220959873,-3.693412976692,18.045073814730,-3.827654395267,17.052039940814,-3.951991642468,16.058082190330,-4.065717040424,15.063191441127,-4.167902017060,14.067364559745,-4.258091066716,13.070621662185,-4.335825541511,12.073061560902,-4.400498065991,11.074774186475,-4.451602355590,10.075834828133,-4.488844256501,9.076334931441,-4.512103460687,8.076385164190,-4.521678527497,7.076179505585,-4.517750303842,6.075844802110,-4.500492045063,5.075585760310,-4.469969517797,4.075584838939,-4.426257862630,3.075986717140,-4.369619711725,2.076907507045,-4.300328315676,1.078379594421,-4.218840751923,0.080483163274,-4.125826061667,-0.916682192501,-4.021792361407,-1.913085023051,-3.907673772054,-2.908766022559,-3.784490639352,-3.903779688647,-3.653098443795,-4.898143908591,-3.514233399565,-5.891943204318,-3.368646287521,-6.885173240477,-3.217079178030,-7.877943271792,-3.060530034175,-8.870396426461,-2.899757910800,-9.862619001337,-2.735706437301,-10.854767107509,-2.569367274423,-11.846943945934,-2.401314655043,-12.839265881600,-2.232345016672,-13.831846910509,-2.063280992019,-14.824810342394,-1.895018231383,-15.818323969692,-1.728504218454,-16.812590623073,-1.564527277083,-17.807726248259,-1.403760141553,-18.803835351536,-1.247281276166,-19.800995218954,-1.095942448259,-20.799256652302,-0.950199303400,-21.798592775439,-0.810399000521,-22.798977677730,-0.676999314934,-23.800456901375,-0.550482457315,-24.803045179378,-0.431257031134,-25.806692371213,-0.319782220450,-26.811360476837,-0.216142962723,-27.816946149585,-0.120491817580,-28.823340677425,-0.032868708235,-29.830399193754,0.046930744273,-30.838045701241,0.119164586247,-31.846202096152,0.183914254138,-32.854768113527,0.241503870228,-33.863645293014,0.292137641167,-34.872740224687,0.336045593845,-35.881990876683,0.373539108865,-36.891312915851,0.405169458077,-37.900644714467,0.431464753632,-38.909930042002,0.452795580071,-39.919082645604,0.469622489553,-40.928127919472,0.482393562460,-41.937009063543,0.491671558915,-42.945718850361,0.497823210281,-43.954155299979,0.501439689349,-44.962332637928,0.503140409357,-45.970237846917,0.503363599169,-46.977858073585,0.502784192835,-47.985268693352,0.501653280531,-48.992415521718,
